test,domain,skill,difficulty,question_text_latex,option_A_latex,option_B_latex,option_C_latex,option_D_latex,correct_answer,correct_answer_spr_latex,step_1,step_2,step_3,step_4,step_5,step_6
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"If $|3x - 6| = 15$, what is the product of the possible values of $x$?",$-21$,$-14$,$7$,$21$,A,,An absolute value equation $|A| = B$ (for $B \geq 0$) can be split into two separate linear equations: $A = B$ and $A = -B$.,"For the given equation, $|3x - 6| = 15$, we set up two cases.",Case 1: $3x - 6 = 15$. Add 6 to both sides: $3x = 21$. Divide by 3: $x = 7$.,Case 2: $3x - 6 = -15$. Add 6 to both sides: $3x = -9$. Divide by 3: $x = -3$.,The two possible values for $x$ are 7 and -3.,The question asks for the product of these values: Product = $(7) \times (-3) = -21$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,The formula for the total resistance $R_T$ of two resistors $R_1$ and $R_2$ connected in parallel is given by $\frac{1}{R_T} = \frac{1}{R_1} + \frac{1}{R_2}$. Which of the following equations correctly expresses $R_1$ in terms of $R_T$ and $R_2$?,$R_1 = R_T - R_2$,$R_1 = \frac{R_T + R_2}{R_T R_2}$,$R_1 = \frac{R_T R_2}{R_2 - R_T}$,$R_1 = \frac{R_2 - R_T}{R_T R_2}$,C,,Start with the equation $\frac{1}{R_T} = \frac{1}{R_1} + \frac{1}{R_2}$. The goal is to isolate $R_1$.,"First, get the term with $R_1$ by itself. Subtract $\frac{1}{R_2}$ from both sides: $\frac{1}{R_T} - \frac{1}{R_2} = \frac{1}{R_1}$.","Combine the fractions on the left side by finding a common denominator, which is $R_T R_2$: $\frac{R_2}{R_T R_2} - \frac{R_T}{R_T R_2} = \frac{1}{R_1}$.",This simplifies to $\frac{R_2 - R_T}{R_T R_2} = \frac{1}{R_1}$.,"To solve for $R_1$, we can take the reciprocal of both sides of the equation (or cross-multiply).",Taking the reciprocal gives $R_1 = \frac{R_T R_2}{R_2 - R_T}$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$y = x^2 + 6x$
$y = c$
For what value of the constant $c$ does the given system of equations have exactly one real solution?",$-9$,$-3$,$0$,$6$,A,,"A system of equations has a solution where the graphs of the equations intersect. For this system to have exactly one solution, the horizontal line $y=c$ must intersect the parabola $y = x^2 + 6x$ at exactly one point.",This occurs when the horizontal line passes through the vertex of the parabola.,The x-coordinate of the vertex of a parabola in the form $y=ax^2+bx+c$ is given by $x = -b/(2a)$.,"In the equation $y = x^2 + 6x$, we have $a=1$ and $b=6$. The x-coordinate of the vertex is $x = -6 / (2 \cdot 1) = -3$.","To find the y-coordinate of the vertex, substitute this x-value back into the parabola's equation: $y = (-3)^2 + 6(-3) = 9 - 18 = -9$.","The vertex is at $(-3, -9)$. For the line $y=c$ to pass through the vertex, $c$ must be equal to the y-coordinate of the vertex. Therefore, $c = -9$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"If $x > 0$, what is the solution to the equation $x = 8 - \frac{15}{x}$?",,,,,"3, 5","3, 5","The given equation is $x = 8 - \frac{15}{x}$. To eliminate the fraction, multiply every term by $x$.","$x(x) = x(8) - x(\frac{15}{x})$, which simplifies to $x^2 = 8x - 15$.",This is a quadratic equation. Rearrange it into standard form ($ax^2+bx+c=0$) by moving all terms to one side: $x^2 - 8x + 15 = 0$.,Factor the quadratic expression. We need two numbers that multiply to 15 and add to -8. These numbers are -3 and -5.,"The factored form is $(x-3)(x-5)=0$. By the zero product property, the solutions are $x=3$ and $x=5$.","The problem states that $x > 0$, and both solutions, 3 and 5, are positive. So both are valid solutions. The question asks for the solution, implying either is a correct answer."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$y = 2x^2 + 3$
$y = x^2 + 12$

The graphs of the equations in the given system intersect at two points. If one intersection point is $(x_1, y_1)$ and the other is $(x_2, y_2)$, what is the value of $y_1$?",$3$,$9$,$12$,$21$,D,,"To find the intersection points, set the expressions for $y$ from the two equations equal to each other.",$2x^2 + 3 = x^2 + 12$.,Solve for $x$. Subtract $x^2$ from both sides: $x^2 + 3 = 12$.,Subtract 3 from both sides: $x^2 = 9$.,"Take the square root of both sides to find the x-coordinates of the intersection points: $x = \pm 3$. So, $x_1=3$ and $x_2=-3$ (or vice-versa).","To find the y-coordinate, substitute one of the x-values into either equation. Using the second equation $y = x^2 + 12$ with $x=3$: $y = (3)^2 + 12 = 9 + 12 = 21$. (Using $x=-3$ gives the same result: $y=(-3)^2+12=21$). Both intersection points have the same y-coordinate, so $y_1 = 21$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"If $(2x - 1)^2 = 49$, what is the sum of the two possible values of $x$?",$-6$,$1$,$7$,$8$,B,,"The given equation is $(2x - 1)^2 = 49$. To solve for $x$, take the square root of both sides.",$\sqrt{(2x - 1)^2} = \pm\sqrt{49}$. This gives two separate possibilities: $2x-1 = 7$ and $2x-1 = -7$.,Case 1: $2x - 1 = 7$. Add 1 to both sides: $2x = 8$. Divide by 2: $x = 4$.,Case 2: $2x - 1 = -7$. Add 1 to both sides: $2x = -6$. Divide by 2: $x = -3$.,The two possible values of $x$ are 4 and -3.,The question asks for the sum of these values: Sum = $4 + (-3) = 1$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"Coulomb's Law states that the electric force $F$ between two charges $q_1$ and $q_2$ is $F = k \frac{q_1 q_2}{r^2}$, where $k$ is a constant and $r$ is the distance between the charges. Which of the following equations correctly expresses the charge $q_1$ in terms of the other variables?",$q_1 = \frac{F r^2}{k q_2}$,$q_1 = \frac{k F q_2}{r^2}$,$q_1 = \frac{F k}{r^2 q_2}$,$q_1 = F k q_2 r^2$,A,,The initial formula is $F = k \frac{q_1 q_2}{r^2}$. The goal is to isolate $q_1$.,"To clear the denominator, multiply both sides of the equation by $r^2$: $F \cdot r^2 = k \frac{q_1 q_2}{r^2} \cdot r^2$.",This simplifies to $F r^2 = k q_1 q_2$.,"Now, to isolate $q_1$, we need to divide by the other factors multiplying it, which are $k$ and $q_2$.",Divide both sides by $k q_2$: $\frac{F r^2}{k q_2} = \frac{k q_1 q_2}{k q_2}$.,This simplifies to $q_1 = \frac{F r^2}{k q_2}$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$x - y = 4$
$x^2 - y = 10$
If $(x, y)$ is a solution to the system above and $x>0$, what is the value of $x+y$?",-8,2,4,10,B,,"From the first equation, $x - y = 4$, we can isolate $y$. Rearranging gives $y = x - 4$.",Substitute this expression for $y$ into the second equation: $x^2 - (x - 4) = 10$.,Simplify the equation: $x^2 - x + 4 = 10$.,Rearrange into a standard quadratic equation by subtracting 10 from both sides: $x^2 - x - 6 = 0$.,"Factor the quadratic: $(x-3)(x+2) = 0$. The possible values for $x$ are $x=3$ and $x=-2$. Since the problem states $x>0$, we must choose $x=3$.","Find the corresponding $y$ value using $y = x - 4$: $y = 3 - 4 = -1$. The solution is $(3, -1)$. The value of $x+y$ is $3 + (-1) = 2$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$5(x-7)^2 + 10 = 0$
How many distinct real solutions does the given equation have?",Zero,Exactly one,Exactly two,Infinitely many,A,,The given equation is $5(x-7)^2 + 10 = 0$.,"To solve for $x$, first isolate the squared term. Subtract 10 from both sides: $5(x-7)^2 = -10$.",Divide both sides by 5: $(x-7)^2 = -2$.,The expression $(x-7)$ represents a real number. The square of any real number is always non-negative (greater than or equal to 0).,"The equation $(x-7)^2 = -2$ has no real solutions because it requires the square of a real number to be negative, which is impossible.","Therefore, the equation has zero distinct real solutions."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$y = x + 2$
$y = x^2$
If $(x, y)$ is a solution to the given system of equations and $x>0$, what is the value of the product $xy$?",,,,,8,8,"To solve the system, set the two expressions for $y$ equal to each other: $x^2 = x + 2$.",Rearrange the equation into a standard quadratic by moving all terms to one side: $x^2 - x - 2 = 0$.,Factor the quadratic expression: $(x-2)(x+1) = 0$.,The solutions for $x$ are $x=2$ and $x=-1$.,"The problem specifies that $x > 0$, so we must choose the solution $x=2$.","Find the corresponding value of $y$ using either equation. Using $y=x^2$, we get $y = (2)^2 = 4$. The solution is $(2, 4)$. The product $xy$ is $2 \times 4 = 8$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"The intensity $I$ of a spherical wave is given by the formula $I = \frac{P}{4\pi r^2}$, where $P$ is the power of the source and $r$ is the distance from the source. Which equation correctly expresses $r$ in terms of $I$ and $P$, assuming $r>0$?",$r = \frac{P}{2\sqrt{\pi I}}$,$r = \frac{1}{2}\sqrt{\frac{P}{\pi I}}$,$r = 2\sqrt{\frac{P}{\pi I}}$,$r = 4\pi \sqrt{\frac{P}{I}}$,B,,The initial formula is $I = \frac{P}{4\pi r^2}$. The objective is to isolate $r$.,"To get $r^2$ out of the denominator, you can multiply both sides by $r^2$: $I r^2 = \frac{P}{4\pi}$.","Next, isolate $r^2$ by dividing both sides by $I$: $r^2 = \frac{P}{4\pi I}$.","To solve for $r$, take the square root of both sides. Since $r>0$, we only consider the positive root: $r = \sqrt{\frac{P}{4\pi I}}$.",The square root can be simplified: $\sqrt{\frac{P}{4\pi I}} = \frac{\sqrt{P}}{\sqrt{4\pi I}} = \frac{\sqrt{P}}{2\sqrt{\pi I}}$.,"This can also be written as $\frac{1}{2}\sqrt{\frac{P}{\pi I}}$, which matches option B."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,What is the real solution to the equation $x^3 - 2x^2 + 5x - 10 = 0$?,-5,-2,2,5,C,,The given equation is a cubic polynomial: $x^3 - 2x^2 + 5x - 10 = 0$.,"Since there are four terms, we can try to solve by factoring by grouping. Group the first two terms and the last two terms: $(x^3 - 2x^2) + (5x - 10) = 0$.","Factor out the greatest common factor from each group. From the first group, factor out $x^2$: $x^2(x - 2)$. From the second group, factor out 5: $5(x - 2)$.",The equation becomes $x^2(x - 2) + 5(x - 2) = 0$.,"Now, factor out the common binomial factor, $(x - 2)$: $(x - 2)(x^2 + 5) = 0$.","Using the zero product property, set each factor to zero. $x - 2 = 0$ gives $x=2$. For the second factor, $x^2 + 5 = 0$ leads to $x^2 = -5$, which has no real solutions. Thus, the only real solution is 2."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$xy = 18$
$y = 2x$
If $(x, y)$ is a solution to the system above with $x > 0$, what is the value of $x$?",3,6,9,18,A,,We are given a system of two equations. We can solve it by substituting the expression for $y$ from the second equation into the first equation.,Substitute $y=2x$ into $xy=18$: $x(2x) = 18$.,Simplify the equation: $2x^2 = 18$.,Divide both sides by 2: $x^2 = 9$.,"Take the square root of both sides to find the possible values for $x$: $x = \pm \sqrt{9}$, so $x=3$ or $x=-3$.","The problem states that $x>0$, so we must choose the positive solution, which is $x=3$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,What is the sum of the distinct real solutions to the equation $(x^2 - 25)(x + 5) = 0$?,-5,0,5,20,B,,The given equation is $(x^2 - 25)(x + 5) = 0$.,"The first factor, $(x^2 - 25)$, is a difference of squares and can be factored further into $(x-5)(x+5)$.",Substituting this back into the original equation gives $(x-5)(x+5)(x+5) = 0$.,"By the zero product property, we set each factor equal to zero to find the solutions: $x-5=0$ gives $x=5$. $x+5=0$ gives $x=-5$.","The solutions to the equation are $x=5$ and $x=-5$. Note that $x=-5$ is a repeated root, but the question asks for the sum of the *distinct* real solutions.",The distinct solutions are 5 and -5. Their sum is $5 + (-5) = 0$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$x^2 + y^2 = 100$
$y = -6$
For a solution $(x,y)$ to the given system, what is the positive value of $x$?",,,,,8,8,The system consists of an equation for a circle centered at the origin and a horizontal line.,Substitute the value of $y$ from the second equation into the first equation: $x^2 + (-6)^2 = 100$.,Simplify the equation: $x^2 + 36 = 100$.,"Isolate the $x^2$ term by subtracting 36 from both sides: $x^2 = 100 - 36$, which gives $x^2 = 64$.","Take the square root of both sides to find the possible values for $x$: $x = \pm \sqrt{64}$, so $x=8$ or $x=-8$.","The question asks for the positive value of $x$, which is 8."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$x + y = 8$
$x^2 + y^2 = 40$
What is the value of the product $xy$?",$12$,$24$,$32$,$40$,A,,"We are given a system of two equations. While we could solve for $x$ and $y$ using substitution, there is a more direct way.","Take the first equation, $x+y=8$, and square both sides: $(x+y)^2 = 8^2$.",Expand the left side of the equation: $(x+y)^2 = x^2 + 2xy + y^2$.,"So, we have the equation $x^2 + 2xy + y^2 = 64$.","From the second given equation, we know that $x^2 + y^2 = 40$. We can substitute this value into our new equation.","Substituting gives $(x^2+y^2) + 2xy = 64$, which becomes $40 + 2xy = 64$. Subtracting 40 gives $2xy = 24$. Dividing by 2 gives $xy = 12$."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$x^4 - 10x^2 + 9 = 0$
What is the largest solution to the given equation?",1,3,9,10,B,,"This equation is a quartic equation, but it has a quadratic form. We can make a substitution to simplify it. Let $u = x^2$.","Since $u=x^2$, then $u^2 = (x^2)^2 = x^4$. Substituting $u$ and $u^2$ into the equation gives $u^2 - 10u + 9 = 0$.",This is a standard quadratic equation in terms of $u$. Factor it: $(u-9)(u-1)=0$.,The solutions for $u$ are $u=9$ and $u=1$.,"Now, we must substitute back $x^2$ for $u$ and solve for $x$. Case 1: $u=9$ means $x^2=9$, so $x = \pm 3$. Case 2: $u=1$ means $x^2=1$, so $x = \pm 1$.","The set of all solutions is $\{-3, -1, 1, 3\}$. The largest of these solutions is 3."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,"$\frac{1}{x-3} + \frac{1}{x+3} = \frac{1}{4}$
What is the positive solution to the given equation?",1,4,8,9,D,,"To solve the rational equation, first combine the fractions on the left side by finding a common denominator, which is $(x-3)(x+3)$.",$\frac{1(x+3)}{(x-3)(x+3)} + \frac{1(x-3)}{(x-3)(x+3)} = \frac{1}{4}$,"Combine the numerators on the left side: $\frac{x+3+x-3}{(x-3)(x+3)} = \frac{1}{4}$, which simplifies to $\frac{2x}{x^2-9} = \frac{1}{4}$.","Now, cross-multiply to eliminate the fractions: $4(2x) = 1(x^2-9)$, which gives $8x = x^2 - 9$.",Rearrange into a standard quadratic equation: $x^2 - 8x - 9 = 0$.,"Factor the quadratic: $(x-9)(x+1) = 0$. The solutions are $x=9$ and $x=-1$. The question asks for the positive solution, which is 9."
